digit,speaker_id,gender,accent,age,origin,split
2,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
4,45,male,German,,"Europe, Germany, Stuttgart",train
2,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
1,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
8,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
5,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
0,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
9,45,male,German,,"Europe, Germany, Stuttgart",train
3,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
7,45,male,German,,"Europe, Germany, Stuttgart",train
6,45,male,German,,"Europe, Germany, Stuttgart",train
